asset,market_id,entry_time,exit_time,strike,spot,dte_days,direction,entry_pm_yes,exit_pm_yes,closest_strike_iv,atm_iv,skew_adjusted_iv,closest_strike_touch_prob,atm_touch_prob,skew_adjusted_touch_prob,closest_strike_edge,atm_edge,skew_adjusted_edge,pm_moved,pm_pnl_pct,closest_result,atm_result,skew_result
OIL,1652691,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,175.000000,98.912000,48.85,above,0.075000,0.045000,0.648000,0.573077,0.416172,0.001213,0.000215,0.000000,-7.378738,-7.478458,-7.499979,down,-40.0000,1_closest,1_atm,1_skew
OIL,1652672,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,115.000000,98.912000,48.85,above,0.549000,0.578000,0.648000,0.573077,0.531634,0.464564,0.385249,0.337947,-8.443599,-16.375108,-21.105319,up,5.2823,0_closest,0_atm,0_skew
OIL,1032420,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,65.000000,98.912000,48.85,above,0.862500,0.950000,0.648000,0.573077,0.688536,1.000000,1.000000,1.000000,13.750000,13.750000,13.750000,up,10.1449,1_closest,1_atm,1_skew
OIL,2235983,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,105.000000,98.912000,48.85,above,0.835000,0.870000,0.648000,0.573077,0.556651,0.850348,0.799002,0.786563,1.534841,-3.599798,-4.843744,up,4.1916,1_closest,0_atm,0_skew
OIL,1652695,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,60.000000,98.912000,48.85,below,0.065000,0.045000,0.648000,0.573077,0.710549,0.002444,0.000633,0.005612,-6.255620,-6.436698,-5.938846,down,-30.7692,1_closest,1_atm,1_skew
OIL,1494703,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,200.000000,98.912000,48.85,above,0.037000,0.018500,0.648000,0.573077,0.379450,0.000055,0.000004,0.000000,-3.694478,-3.699579,-3.700000,down,-50.0000,1_closest,1_atm,1_skew
OIL,1032408,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,55.000000,98.912000,48.85,below,0.037500,0.034500,0.648000,0.573077,0.734477,0.000429,0.000069,0.001873,-3.707100,-3.743064,-3.562713,down,-8.0000,1_closest,1_atm,1_skew
OIL,1032421,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,63.000000,98.912000,48.85,above,0.930000,0.935000,0.648000,0.573077,0.697131,1.000000,1.000000,1.000000,7.000000,7.000000,7.000000,up,0.5376,1_closest,1_atm,1_skew
OIL,1494702,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,150.000000,98.912000,48.85,above,0.125000,0.115000,0.648000,0.573077,0.458564,0.020538,0.007803,0.000695,-10.446161,-11.719737,-12.430486,down,-8.0000,1_closest,1_atm,1_skew
OIL,1032423,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,56.000000,98.912000,48.85,above,0.943500,0.970500,0.648000,0.573077,0.729522,1.000000,1.000000,1.000000,5.650000,5.650000,5.650000,up,2.8617,1_closest,1_atm,1_skew
OIL,1032409,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,52.000000,98.912000,48.85,below,0.022500,0.021000,0.648000,0.573077,0.749902,0.000122,0.000014,0.000903,-2.237774,-2.248597,-2.159699,down,-6.6667,1_closest,1_atm,1_skew
OIL,1032410,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,50.000000,98.912000,48.85,below,0.022000,0.017500,0.648000,0.573077,0.760688,0.000048,0.000004,0.000538,-2.195227,-2.199577,-2.146210,down,-20.4545,1_closest,1_atm,1_skew
OIL,1032412,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,45.000000,98.912000,48.85,below,0.017500,0.015000,0.648000,0.573077,0.789663,0.000003,0.000000,0.000131,-1.749705,-1.749988,-1.736936,down,-14.2857,1_closest,1_atm,1_skew
OIL,1652690,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,140.000000,98.912000,48.85,above,0.195000,0.185000,0.648000,0.573077,0.477537,0.056806,0.028155,0.007174,-13.819366,-16.684537,-18.782628,down,-5.1282,1_closest,1_atm,1_skew
OIL,1032413,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,40.000000,98.912000,48.85,below,0.017000,0.011000,0.648000,0.573077,0.822054,0.000000,0.000000,0.000026,-1.699992,-1.700000,-1.697378,down,-35.2941,1_closest,1_atm,1_skew
OIL,1032418,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,75.000000,98.912000,48.85,above,0.825000,0.815000,0.648000,0.573077,0.649183,1.000000,1.000000,1.000000,17.500000,17.500000,17.500000,down,-1.2121,0_closest,0_atm,0_skew
OIL,1032419,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,70.000000,98.912000,48.85,above,0.837000,0.863000,0.648000,0.573077,0.668156,1.000000,1.000000,1.000000,16.300000,16.300000,16.300000,up,3.1063,1_closest,1_atm,1_skew
OIL,1652685,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,130.000000,98.912000,48.85,above,0.315000,0.295000,0.648000,0.573077,0.497917,0.143545,0.090028,0.046265,-17.145517,-22.497160,-26.873489,down,-6.3492,1_closest,1_atm,1_skew
OIL,1032397,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,66.500000,98.912000,48.85,above,0.036500,0.024500,0.648000,0.573077,0.682262,1.000000,1.000000,1.000000,96.350000,96.350000,96.350000,down,-32.8767,0_closest,0_atm,0_skew
OIL,1032393,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,42.000000,98.912000,48.85,below,0.015000,0.012000,0.648000,0.573077,0.808636,0.000000,0.000000,0.000051,-1.499961,-1.499999,-1.494891,down,-20.0000,1_closest,1_atm,1_skew
OIL,1032414,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,35.000000,98.912000,48.85,below,0.014000,0.007500,0.648000,0.573077,0.858775,0.000000,0.000000,0.000004,-1.400000,-1.400000,-1.399578,down,-46.4286,1_closest,1_atm,1_skew
OIL,1032415,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,90.000000,98.912000,48.85,above,0.585000,0.595000,0.648000,0.573077,0.599044,1.000000,1.000000,1.000000,41.500000,41.500000,41.500000,up,1.7094,1_closest,1_atm,1_skew
OIL,1032422,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,60.000000,98.912000,48.85,above,0.952000,0.965500,0.648000,0.573077,0.710549,1.000000,1.000000,1.000000,4.800000,4.800000,4.800000,up,1.4181,1_closest,1_atm,1_skew
OIL,1032411,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,47.000000,98.912000,48.85,below,0.014000,0.014500,0.648000,0.573077,0.777704,0.000010,0.000001,0.000235,-1.399027,-1.399944,-1.376491,up,3.5714,0_closest,0_atm,0_skew
OIL,1652677,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,120.000000,98.912000,48.85,above,0.470000,0.465000,0.648000,0.573077,0.519929,0.324509,0.247951,0.192799,-14.549127,-22.204880,-27.720117,down,-1.0638,1_closest,1_atm,1_skew
OIL,1032425,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,52.000000,98.912000,48.85,above,0.951500,0.959000,0.648000,0.573077,0.749902,1.000000,1.000000,1.000000,4.850000,4.850000,4.850000,up,0.7882,1_closest,1_atm,1_skew
OIL,1032424,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,55.000000,98.912000,48.85,above,0.944000,0.957500,0.648000,0.573077,0.734477,1.000000,1.000000,1.000000,5.600000,5.600000,5.600000,up,1.4301,1_closest,1_atm,1_skew
OIL,1032398,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,73.500000,98.912000,48.85,above,0.072500,0.080500,0.648000,0.573077,0.654739,1.000000,1.000000,1.000000,92.750000,92.750000,92.750000,up,11.0345,1_closest,1_atm,1_skew
OIL,1032394,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,45.500000,98.912000,48.85,above,0.008000,0.004500,0.648000,0.573077,0.786624,1.000000,1.000000,1.000000,99.200000,99.200000,99.200000,down,-43.7500,0_closest,0_atm,0_skew
OIL,1032426,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,50.000000,98.912000,48.85,above,0.986500,0.993000,0.648000,0.573077,0.760688,1.000000,1.000000,1.000000,1.350000,1.350000,1.350000,up,0.6589,1_closest,1_atm,1_skew
OIL,1032396,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,59.500000,98.912000,48.85,above,0.022000,0.021500,0.648000,0.573077,0.712850,1.000000,1.000000,1.000000,97.800000,97.800000,97.800000,down,-2.2727,0_closest,0_atm,0_skew
OIL,1032395,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,52.500000,98.912000,48.85,above,0.008500,0.009000,0.648000,0.573077,0.747270,1.000000,1.000000,1.000000,99.150000,99.150000,99.150000,up,5.8824,1_closest,1_atm,1_skew
OIL,1032416,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,85.000000,98.912000,48.85,above,0.635000,0.600000,0.648000,0.573077,0.614762,1.000000,1.000000,1.000000,36.500000,36.500000,36.500000,down,-5.5118,0_closest,0_atm,0_skew
GOLD,1294368,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6000.000000,4714.800000,232.08,above,0.325000,0.295000,0.234000,0.573077,0.506786,0.090066,0.672388,0.576959,-23.493406,34.738841,25.195924,down,-9.2308,1_closest,0_atm,0_skew
GOLD,1294367,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,7000.000000,4714.800000,232.08,above,0.120000,0.115000,0.234000,0.573077,0.464394,0.004191,0.368157,0.212234,-11.580852,24.815692,9.223405,down,-4.1667,1_closest,0_atm,0_skew
GOLD,1294366,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,8000.000000,4714.800000,232.08,above,0.075000,0.070000,0.234000,0.573077,0.427672,0.000106,0.189123,0.050998,-7.489353,11.412314,-2.400178,down,-6.6667,1_closest,0_atm,1_skew
GOLD,1294365,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,10000.000000,4714.800000,232.08,above,0.055000,0.055000,0.234000,0.573077,0.366307,0.000000,0.045096,0.000595,-5.499997,-0.990355,-5.440472,down,0.0000,1_closest,1_atm,1_skew
GOLD,1294364,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,12000.000000,4714.800000,232.08,above,0.050000,0.049000,0.234000,0.573077,0.316167,0.000000,0.010229,0.000000,-5.000000,-3.977102,-4.999958,down,-2.0000,1_closest,1_atm,1_skew
GOLD,1294363,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,15000.000000,4714.800000,232.08,above,0.042000,0.042000,0.234000,0.573077,0.254802,0.000000,0.001120,0.000000,-4.200000,-4.088012,-4.200000,down,0.0000,1_closest,1_atm,1_skew
BTC,701496,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,100000.000000,80618.000000,233.29,above,0.425000,0.415000,0.438550,0.573077,0.513828,0.534524,0.733056,0.651815,10.952439,30.805629,22.681524,down,-2.3529,0_closest,0_atm,0_skew
BTC,1345531,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,90000.000000,80618.000000,233.29,above,0.680000,0.655000,0.441550,0.573077,0.542803,0.848197,0.987359,0.958599,16.819720,30.735912,27.859938,down,-3.6765,0_closest,0_atm,0_skew
BTC,701495,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,110000.000000,80618.000000,233.29,above,0.295000,0.235000,0.444950,0.573077,0.487617,0.325160,0.525259,0.394388,3.015993,23.025889,9.938805,down,-20.3390,0_closest,0_atm,0_skew
BTC,701494,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,120000.000000,80618.000000,233.29,above,0.175000,0.175000,0.449975,0.573077,0.463689,0.190423,0.366080,0.209359,1.542266,19.108000,3.435862,down,0.0000,0_closest,0_atm,0_skew
BTC,701501,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,55000.000000,80618.000000,233.29,below,0.435000,0.455000,0.544675,0.573077,0.678236,0.175160,0.195898,0.269638,-25.983990,-23.910161,-16.536205,up,4.5977,0_closest,0_atm,0_skew
BTC,1339767,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,50000.000000,80618.000000,233.29,below,0.350000,0.385000,0.578925,0.573077,0.704447,0.128742,0.124957,0.211474,-22.125843,-22.504330,-13.852568,up,10.0000,0_closest,0_atm,0_skew
BTC,701493,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,130000.000000,80618.000000,233.29,above,0.135000,0.120000,0.461000,0.573077,0.441676,0.115756,0.249769,0.096117,-1.924373,11.476914,-3.888298,down,-11.1111,1_closest,0_atm,1_skew
BTC,701502,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,45000.000000,80618.000000,233.29,below,0.265000,0.315000,0.616850,0.573077,0.733422,0.092864,0.070002,0.160681,-17.213565,-19.499841,-10.431949,up,18.8679,0_closest,0_atm,0_skew
BTC,701491,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,150000.000000,80618.000000,233.29,above,0.065000,0.065000,0.476800,0.573077,0.402323,0.041946,0.111245,0.012329,-2.305424,4.624453,-5.267136,down,0.0000,1_closest,0_atm,1_skew
BTC,701492,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,140000.000000,80618.000000,233.29,above,0.110000,0.110000,0.463475,0.573077,0.421296,0.065111,0.167691,0.037596,-4.488904,5.769090,-7.240434,down,0.0000,1_closest,0_atm,1_skew
BTC,1339768,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,40000.000000,80618.000000,233.29,below,0.205000,0.225000,0.665500,0.573077,0.765813,0.068552,0.032932,0.117823,-13.644790,-17.206775,-8.717661,up,9.7561,0_closest,0_atm,0_skew
BTC,1343220,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,10000.000000,80618.000000,233.29,below,0.035500,0.036500,0.922825,0.573077,1.147051,0.000252,0.000000,0.005081,-3.524839,-3.550000,-3.041879,up,2.8169,0_closest,0_atm,0_skew
BTC,701490,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,160000.000000,80618.000000,233.29,above,0.075000,0.065000,0.476800,0.573077,0.384574,0.022996,0.073159,0.003330,-5.200372,-0.184105,-7.166957,down,-13.3333,1_closest,1_atm,1_skew
BTC,1057883,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,250000.000000,80618.000000,233.29,above,0.031500,0.026500,0.476800,0.573077,0.261843,0.000085,0.001528,0.000000,-3.141474,-2.997235,-3.150000,down,-15.8730,1_closest,1_atm,1_skew
BTC,1057916,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,15000.000000,80618.000000,233.29,below,0.053500,0.052500,0.922825,0.573077,1.035546,0.003448,0.000001,0.011091,-5.005232,-5.349943,-4.240941,down,-1.8692,1_closest,1_atm,1_skew
BTC,1343228,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5000.000000,80618.000000,233.29,below,0.025500,0.026500,0.922825,0.573077,1.337670,0.000001,0.000000,0.001748,-2.549924,-2.550000,-2.375228,up,3.9216,0_closest,0_atm,0_skew
BTC,701503,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,35000.000000,80618.000000,233.29,below,0.125000,0.140000,0.665500,0.573077,0.802535,0.032767,0.012176,0.082960,-9.223289,-11.282370,-4.203977,up,12.0000,0_closest,0_atm,0_skew
BTC,1393068,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,500000.000000,80618.000000,233.29,above,0.020500,0.020500,0.476800,0.573077,0.071224,0.000000,0.000000,0.000000,-2.050000,-2.049989,-2.050000,down,0.0000,1_closest,1_atm,1_skew
BTC,1393070,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,1000000.000000,80618.000000,233.29,above,0.015500,0.010500,0.476800,0.573077,-0.119395,0.000000,0.000000,,-1.550000,-1.550000,,down,-32.2581,1_closest,1_atm,
BTC,701486,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,200000.000000,80618.000000,233.29,above,0.042500,0.042500,0.476800,0.573077,0.323209,0.001926,0.013115,0.000002,-4.057353,-2.938460,-4.249833,down,0.0000,1_closest,1_atm,1_skew
BTC,701489,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,170000.000000,80618.000000,233.29,above,0.060500,0.057000,0.476800,0.573077,0.367902,0.012475,0.047819,0.000727,-4.802492,-1.268064,-5.977313,down,-5.7851,1_closest,1_atm,1_skew
BTC,701504,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,25000.000000,80618.000000,233.29,below,0.075000,0.080000,0.777025,0.573077,0.895066,0.012999,0.000501,0.035305,-6.200052,-7.449921,-3.969461,up,6.6667,0_closest,0_atm,0_skew
BTC,1339769,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,30000.000000,80618.000000,233.29,below,0.100000,0.105000,0.777025,0.573077,0.844927,0.035058,0.003192,0.055701,-6.494218,-9.680759,-4.429901,up,5.0000,0_closest,0_atm,0_skew
BTC,1343219,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,20000.000000,80618.000000,233.29,below,0.065000,0.065000,0.922825,0.573077,0.956432,0.015761,0.000035,0.020799,-4.923873,-6.496537,-4.420119,down,0.0000,1_closest,1_atm,1_skew
BTC,701487,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,190000.000000,80618.000000,233.29,above,0.043500,0.041500,0.476800,0.573077,0.337315,0.003602,0.020217,0.000017,-3.989784,-2.328285,-4.348330,down,-4.5977,1_closest,1_atm,1_skew
BTC,701488,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,180000.000000,80618.000000,233.29,above,0.053500,0.050500,0.476800,0.573077,0.352183,0.006719,0.031130,0.000125,-4.678115,-2.236969,-5.337458,down,-5.6075,1_closest,1_atm,1_skew
ETH,2132801,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1600.000000,2256.600000,18.29,below,0.021500,0.018500,1.290225,0.559074,0.649056,0.069518,0.000073,0.000589,4.801807,-2.142673,-2.091073,down,-13.9535,0_closest,1_atm,1_skew
ETH,2132804,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1000.000000,2256.600000,18.29,below,0.003500,0.001500,2.796725,0.559074,0.772048,0.081407,0.000000,0.000000,7.790694,-0.350000,-0.350000,down,-57.1429,0_closest,1_atm,1_skew
ETH,2132800,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1800.000000,2256.600000,18.29,below,0.056000,0.056500,0.873075,0.559074,0.618234,0.076062,0.008217,0.016042,2.006201,-4.778341,-3.995802,up,0.8929,1_closest,0_atm,0_skew
ETH,2132802,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1400.000000,2256.600000,18.29,below,0.009500,0.010500,1.635850,0.559074,0.683998,0.056525,0.000000,0.000009,4.702476,-0.949994,-0.949149,up,10.5263,1_closest,0_atm,0_skew
ETH,2132803,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,1200.000000,2256.600000,18.29,below,0.007000,0.004500,2.013350,0.559074,0.724337,0.048167,0.000000,0.000000,4.116693,-0.700000,-0.699997,down,-35.7143,0_closest,1_atm,1_skew
ETH,2132805,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,800.000000,2256.600000,18.29,below,0.002500,0.001500,2.796725,0.559074,0.830441,0.028735,0.000000,0.000000,2.623517,-0.250000,-0.250000,down,-40.0000,0_closest,1_atm,1_skew
ETH,2132799,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,2000.000000,2256.600000,18.29,below,0.225000,0.320000,0.590775,0.559074,0.590663,0.166258,0.146362,0.166188,-5.874230,-7.863823,-5.881202,up,42.2222,0_closest,0_atm,0_skew
ETH,2132795,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,2800.000000,2256.600000,18.29,above,0.045000,0.019000,0.621675,0.559074,0.502613,0.036250,0.018798,0.008480,-0.874975,-2.620229,-3.651974,down,-57.7778,1_closest,1_atm,1_skew
ETH,2132794,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3000.000000,2256.600000,18.29,above,0.018500,0.005500,0.748200,0.559074,0.484559,0.022263,0.001753,0.000277,0.376318,-1.674652,-1.822272,down,-70.2703,0_closest,1_atm,1_skew
ETH,2132796,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,2600.000000,2256.600000,18.29,above,0.185000,0.045000,0.559725,0.559074,0.522006,0.131003,0.130503,0.102753,-5.399712,-5.449737,-8.224717,down,-75.6757,1_closest,1_atm,1_skew
ETH,2132793,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3200.000000,2256.600000,18.29,above,0.014000,0.004000,0.858200,0.559074,0.467670,0.014878,0.000114,0.000003,0.087768,-1.388581,-1.399658,down,-71.4286,0_closest,1_atm,1_skew
ETH,2132791,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3600.000000,2256.600000,18.29,above,0.005500,0.001500,1.043600,0.559074,0.436849,0.007763,0.000000,0.000000,0.226321,-0.549979,-0.550000,down,-72.7273,0_closest,1_atm,1_skew
ETH,2132806,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,600.000000,2256.600000,18.29,below,0.001500,0.000500,2.796725,0.559074,0.905722,0.005393,0.000000,0.000000,0.389324,-0.150000,-0.150000,down,-66.6667,0_closest,1_atm,1_skew
ETH,2132792,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3400.000000,2256.600000,18.29,above,0.006000,0.003500,0.858200,0.559074,0.451806,0.003957,0.000006,0.000000,-0.204338,-0.599446,-0.599998,down,-41.6667,1_closest,1_atm,1_skew
ETH,2132790,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,3800.000000,2256.600000,18.29,above,0.003500,0.002500,1.043600,0.559074,0.422700,0.002795,0.000000,0.000000,-0.070546,-0.349999,-0.350000,down,-28.5714,1_closest,1_atm,1_skew
ETH,2132789,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,4000.000000,2256.600000,18.29,above,0.002500,0.001500,1.043600,0.559074,0.409278,0.000967,0.000000,0.000000,-0.153301,-0.250000,-0.250000,down,-40.0000,1_closest,1_atm,1_skew
GOLD,2251146,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,4800.000000,4691.500000,47.85,above,0.530000,0.565000,0.231000,0.559074,0.553091,0.743342,0.986769,0.984168,21.334230,45.676858,45.416815,up,6.6038,1_closest,1_atm,1_skew
OIL,2233174,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,90.000000,96.906000,47.90,below,0.520000,0.620000,0.598000,0.559074,0.578421,0.524883,0.509593,0.517529,0.488285,-1.040697,-0.247114,up,19.2308,1_closest,0_atm,0_skew
SPY,2236208,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7850.000000,7430.300000,47.96,above,0.310000,0.225000,0.129525,0.559074,0.544695,0.104826,0.810214,0.799529,-20.517375,50.021424,48.952855,down,-27.4194,1_closest,0_atm,0_skew
SPY,2236209,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7100.000000,7430.300000,47.96,below,0.345000,0.705000,0.183825,0.559074,0.570973,0.311444,0.645072,0.647631,-3.355630,30.007208,30.263097,up,104.3478,0_closest,1_atm,1_skew
SPY,1125374,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7700.000000,7430.300000,47.96,above,0.278500,0.312500,0.134125,0.559074,0.549744,0.315985,0.915969,0.910723,3.748531,63.746877,63.222261,up,12.2083,1_closest,1_atm,1_skew
SPY,2236358,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7600.000000,7430.300000,47.96,above,0.565000,0.460000,0.139050,0.559074,0.553165,0.549861,0.988599,0.986047,-1.513897,42.359873,42.104731,down,-18.5841,1_closest,0_atm,0_skew
SPY,2236210,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6900.000000,7430.300000,47.96,below,0.240000,0.375000,0.205700,0.559074,0.578451,0.145083,0.509243,0.517195,-9.491673,26.924268,27.719499,up,56.2500,0_closest,1_atm,1_skew
SPY,2236211,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6700.000000,7430.300000,47.96,below,0.195000,0.345000,0.228750,0.559074,0.586148,0.068275,0.386885,0.401541,-12.672506,19.188453,20.654063,up,76.9231,0_closest,1_atm,1_skew
SPY,2236212,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6500.000000,7430.300000,47.96,below,0.125000,0.220000,0.253275,0.559074,0.594078,0.033550,0.281585,0.302664,-9.144988,15.658500,17.766440,up,76.0000,0_closest,1_atm,1_skew
SPY,1125373,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,8000.000000,7430.300000,47.96,above,0.161500,0.099500,0.129150,0.559074,0.539742,0.027907,0.709716,0.692357,-13.359296,54.821560,53.085730,down,-38.3901,1_closest,0_atm,0_skew
SPY,1125382,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6300.000000,7430.300000,47.96,below,0.105000,0.145000,0.278825,0.559074,0.602256,0.017290,0.195368,0.221193,-8.770963,9.036848,11.619350,up,38.0952,0_closest,1_atm,1_skew
SPY,1125383,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6000.000000,7430.300000,47.96,below,0.080000,0.085000,0.319450,0.559074,0.615024,0.007079,0.101978,0.130039,-7.292135,2.197757,5.003903,up,6.2500,0_closest,1_atm,1_skew
SPY,1125387,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,8200.000000,7430.300000,232.00,above,0.220000,0.300000,0.148825,0.559074,0.533281,0.275301,0.990000,0.978274,5.530096,77.000000,75.827429,up,36.3636,1_closest,1_atm,1_skew
SPY,1125388,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7800.000000,7430.300000,232.00,above,0.530000,0.525000,0.161025,0.559074,0.546368,0.656947,0.990000,0.990000,12.694674,46.000000,46.000000,down,-0.9434,0_closest,0_atm,0_skew
SPY,1125386,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,8600.000000,7430.300000,232.00,above,0.100000,0.105000,0.151325,0.559074,0.520817,0.103436,0.881805,0.838103,0.343577,78.180536,73.810265,up,5.0000,1_closest,1_atm,1_skew
SPY,1125389,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,7600.000000,7430.300000,232.00,above,0.730000,0.715000,0.169825,0.559074,0.553165,0.888553,0.990000,0.990000,15.855315,26.000000,26.000000,down,-2.0548,0_closest,0_atm,0_skew
SPY,1125393,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,6200.000000,7430.300000,232.00,below,0.404000,0.383000,0.254600,0.559074,0.606443,0.160107,0.397755,0.425596,-24.389322,-0.624492,2.159636,down,-5.1980,1_closest,1_atm,0_skew
SPY,1125394,2026-05-13 21:00:00+00:00,2026-05-17 21:00:00+00:00,5800.000000,7430.300000,232.00,below,0.315000,0.280000,0.278525,0.559074,0.623895,0.082811,0.318905,0.362208,-23.218945,0.390493,4.720786,down,-11.1111,1_closest,0_atm,0_skew
